n1;n2;distance
59;20;44
59;75;45
59;85;45
59;125;26
59;87;25
59;102;23
59;25;20
59;33;16
59;38;13
59;39;16
59;88;21
59;91;25
59;121;23
59;126;33
59;52;9
59;94;18
59;122;14
59;31;10
59;54;15
59;47;16
59;51;9
59;34;39
59;123;30
59;44;29
59;82;27
59;116;31
59;105;7
59;99;34
59;84;30
59;110;29
89;0;21
89;7;24
89;11;18
89;26;23
89;48;27
89;77;17
89;79;22
89;97;23
89;101;23
89;120;25
89;1;14
89;27;12
89;46;14
89;67;14
89;81;15
89;118;10
89;2;24
89;23;28
89;37;26
89;49;27
89;74;28
89;114;30
89;3;38
89;12;38
89;15;43
89;56;41
89;68;39
89;71;35
89;78;35
89;96;35
89;100;33
89;107;43
89;115;35
89;4;14
89;10;19
89;18;16
89;43;9
89;64;12
89;69;14
89;103;13
89;109;16
89;111;17
89;5;19
89;9;20
89;24;23
89;29;16
89;36;19
89;58;13
89;63;16
89;80;19
89;6;34
89;32;35
89;45;34
89;55;36
89;60;34
89;73;29
89;112;40
89;40;28
89;65;27
89;93;23
89;8;22
89;21;26
89;22;21
89;30;14
89;35;27
89;41;17
89;57;20
89;119;26
89;66;24
89;70;24
89;72;25
89;124;25
89;86;23
89;117;23
89;13;34
89;19;44
89;50;33
89;76;37
89;83;34
89;92;34
89;95;28
89;14;28
89;53;27
89;61;32
89;106;32
89;108;32
89;16;34
89;62;41
89;17;6
89;28;12
89;42;4
89;59;4
89;89;0
89;90;8
89;98;9
89;113;5
89;104;9
89;20;40
89;75;41
89;85;41
89;125;22
89;87;29
89;102;27
89;25;16
89;33;12
89;38;9
89;39;12
89;88;17
89;91;21
89;121;19
89;126;29
89;52;5
89;94;14
89;122;10
89;31;6
89;54;11
89;47;12
89;51;5
89;34;43
89;123;26
89;44;25
89;82;23
89;116;27
89;105;11
89;99;30
89;84;34
89;110;33
90;0;29
90;7;32
90;11;26
90;26;31
90;48;35
90;77;25
90;79;30
90;97;31
90;101;31
90;120;33
90;1;22
90;27;20
90;46;22
90;67;22
90;81;23
90;118;18
90;2;31
90;23;27
90;37;31
90;49;26
90;74;28
90;114;32
90;3;37
90;12;37
90;15;42
90;56;39
90;68;37
90;71;34
90;78;34
90;96;34
90;100;32
90;107;42
90;115;33
90;4;7
90;10;12
90;18;10
90;43;2
90;64;7
90;69;7
90;103;5
90;109;9
90;111;11
90;5;17
90;9;19
90;24;21
90;29;21
90;36;17
90;58;11
90;63;13
90;80;18
90;6;42
90;32;43
90;45;42
90;55;40
90;60;42
90;73;37
90;112;43
90;40;36
90;65;35
90;93;31
90;8;30
90;21;34
90;22;29
90;30;22
90;35;35
90;41;25
90;57;28
90;119;34
90;66;23
90;70;23
90;72;24
90;124;24
90;86;16
90;117;16
90;13;42
90;19;52
90;50;41
90;76;45
90;83;42
90;92;42
90;95;36
90;14;27
90;53;26
90;61;30
90;106;30
90;108;30
90;16;36
90;62;43
90;17;4
90;28;8
90;42;4
90;59;5
90;89;8
90;90;0
90;98;3
90;113;3
90;104;7
90;20;48
90;75;49
90;85;49
90;125;30
90;87;27
90;102;25
90;25;24
90;33;20
90;38;17
90;39;20
90;88;25
90;91;29
90;121;27
90;126;37
90;52;13
90;94;22
90;122;18
90;31;14
90;54;19
90;47;20
90;51;13
90;34;41
90;123;34
90;44;33
90;82;31
90;116;35
90;105;8
90;99;38
90;84;32
90;110;31
98;0;30
98;7;33
98;11;27
98;26;32
98;48;36
98;77;26
98;79;31
98;97;32
98;101;32
98;120;34
98;1;23
98;27;21
98;46;23
98;67;23
98;81;24
98;118;19
98;2;32
98;23;28
98;37;32
98;49;27
98;74;29
98;114;33
98;3;38
98;12;38
98;15;43
98;56;40
98;68;38
98;71;35
98;78;35
98;96;35
98;100;33
98;107;43
98;115;34
98;4;8
98;10;13
98;18;11
98;43;3
98;64;5
98;69;8
98;103;5
98;109;10
98;111;10
98;5;18
98;9;20
98;24;22
98;29;22
98;36;18
98;58;12
98;63;14
98;80;19
98;6;43
98;32;44
98;45;43
98;55;41
98;60;43
98;73;38
98;112;44
98;40;37
98;65;36
98;93;32
98;8;31
98;21;35
98;22;30
98;30;23
98;35;36
98;41;26
98;57;29
98;119;35
98;66;24
98;70;24
98;72;25
98;124;25
98;86;17
98;117;17
98;13;43
98;19;53
98;50;42
98;76;46
98;83;43
98;92;43
98;95;37
98;14;28
98;53;27
98;61;31
98;106;31
98;108;31
98;16;37
98;62;44
98;17;3
98;28;5
98;42;5
98;59;7
98;89;9
98;90;3
98;98;0
98;113;4
98;104;8
98;20;49
98;75;50
98;85;50
98;125;31
98;87;28
98;102;26
98;25;25
98;33;21
98;38;18
98;39;21
98;88;26
98;91;30
98;121;28
98;126;38
98;52;14
98;94;23
98;122;19
98;31;15
98;54;20
98;47;21
98;51;14
98;34;42
98;123;35
98;44;34
98;82;32
98;116;36
98;105;9
98;99;39
98;84;33
98;110;32
113;0;26
113;7;29
113;11;23
113;26;28
113;48;32
113;77;22
113;79;27
113;97;28
113;101;28
113;120;30
113;1;19
113;27;17
113;46;19
113;67;19
113;81;20
113;118;15
113;2;29
113;23;28
113;37;31
113;49;27
113;74;29
113;114;33
113;3;38
113;12;38
113;15;43
113;56;40
113;68;38
113;71;35
113;78;35
113;96;35
113;100;33
113;107;43
113;115;34
113;4;9
113;10;14
113;18;12
113;43;4
113;64;9
113;69;9
113;103;8
113;109;11
113;111;14
113;5;18
113;9;20
113;24;22
113;29;21
113;36;18
113;58;12
113;63;14
113;80;19
113;6;39
113;32;40
113;45;39
113;55;41
113;60;39
113;73;34
113;112;44
113;40;33
113;65;32
113;93;28
113;8;27
113;21;31
113;22;26
113;30;19
113;35;32
113;41;22
113;57;25
113;119;31
113;66;24
113;70;24
113;72;25
113;124;25
113;86;18
113;117;18
113;13;39
113;19;49
113;50;38
113;76;42
113;83;39
113;92;39
113;95;33
113;14;28
113;53;27
113;61;31
113;106;31
113;108;31
113;16;37
113;62;44
113;17;3
113;28;9
113;42;2
113;59;3
113;89;5
113;90;3
113;98;4
113;113;0
113;104;8
113;20;45
113;75;46
113;85;46
113;125;27
113;87;28
113;102;26
113;25;21
113;33;17
113;38;14
113;39;17
113;88;22
113;91;26
113;121;24
113;126;34
113;52;10
113;94;19
113;122;15
113;31;11
113;54;16
113;47;17
113;51;10
113;34;42
113;123;31
113;44;30
113;82;28
113;116;32
113;105;9
113;99;35
113;84;33
113;110;32
104;0;30
104;7;33
104;11;27
104;26;32
104;48;31
104;77;26
104;79;28
104;97;29
104;101;32
104;120;34
104;1;23
104;27;20
104;46;23
104;67;22
104;81;17
104;118;19
104;2;25
104;23;21
104;37;25
104;49;20
104;74;22
104;114;26
104;3;31
104;12;31
104;15;36
104;56;32
104;68;30
104;71;28
104;78;28
104;96;28
104;100;26
104;107;36
104;115;26
104;4;10
104;10;11
104;18;7
104;43;5
104;64;10
104;69;10
104;103;9
104;109;9
104;111;15
104;5;10
104;9;13
104;24;14
104;29;15
104;36;10
104;58;4
104;63;7
104;80;12
104;6;38
104;32;40
104;45;38
104;55;34
104;60;38
104;73;33
104;112;37
104;40;37
104;65;36
104;93;32
104;8;31
104;21;35
104;22;30
104;30;23
104;35;36
104;41;26
104;57;29
104;119;35
104;66;17
104;70;17
104;72;18
104;124;18
104;86;14
104;117;14
104;13;43
104;19;50
104;50;42
104;76;44
104;83;43
104;92;41
104;95;37
104;14;21
104;53;20
104;61;23
104;106;23
104;108;23
104;16;30
104;62;37
104;17;10
104;28;11
104;42;7
104;59;5
104;89;9
104;90;7
104;98;8
104;113;8
104;104;0
104;20;47
104;75;45
104;85;48
104;125;31
104;87;20
104;102;18
104;25;25
104;33;21
104;38;18
104;39;21
104;88;26
104;91;30
104;121;28
104;126;36
104;52;14
104;94;18
104;122;19
104;31;15
104;54;20
104;47;21
104;51;14
104;34;34
104;123;35
104;44;34
104;82;32
104;116;36
104;105;2
104;99;34
104;84;25
104;110;24
20;0;20
20;7;17
20;11;22
20;26;17
20;48;16
20;77;24
20;79;21
20;97;20
20;101;18
20;120;17
20;1;26
20;27;30
20;46;28
20;67;27
20;81;32
20;118;30
20;2;22
20;23;27
20;37;24
20;49;27
20;74;26
20;114;23
20;3;33
20;12;34
20;15;38
20;56;38
20;68;40
20;71;30
20;78;28
20;96;30
20;100;30
20;107;38
20;115;39
20;4;54
20;10;53
20;18;54
20;43;49
20;64;52
20;69;54
20;103;53
20;109;56
20;111;57
20;5;39
20;9;34
20;24;43
20;29;35
20;36;39
20;58;43
20;63;40
20;80;35
20;6;11
20;32;7
20;45;11
20;55;15
20;60;9
20;73;14
20;112;14
20;40;12
20;65;13
20;93;17
20;8;34
20;21;34
20;22;32
20;30;31
20;35;26
20;41;31
20;57;37
20;119;36
20;66;30
20;70;31
20;72;29
20;124;29
20;86;49
20;117;49
20;13;9
20;19;5
20;50;7
20;76;4
20;83;8
20;92;6
20;95;15
20;14;33
20;53;31
20;61;36
20;106;38
20;108;37
20;16;19
20;62;22
20;17;46
20;28;52
20;42;44
20;59;44
20;89;40
20;90;48
20;98;49
20;113;45
20;104;47
20;20;0
20;75;7
20;85;3
20;125;25
20;87;41
20;102;41
20;25;26
20;33;31
20;38;33
20;39;28
20;88;23
20;91;23
20;121;25
20;126;11
20;52;35
20;94;34
20;122;35
20;31;34
20;54;37
20;47;40
20;51;36
20;34;43
20;123;21
20;44;16
20;82;17
20;116;13
20;105;45
20;99;17
20;84;45
20;110;45
75;0;20
75;7;22
75;11;23
75;26;19
75;48;14
75;77;24
75;79;19
75;97;18
75;101;23
75;120;23
75;1;27
75;27;31
75;46;29
75;67;28
75;81;33
75;118;31
75;2;20
75;23;25
75;37;22
75;49;25
75;74;24
75;114;21
75;3;31
75;12;32
75;15;36
75;56;36
75;68;38
75;71;28
75;78;26
75;96;28
75;100;28
75;107;36
75;115;37
75;4;54
75;10;51
75;18;52
75;43;49
75;64;53
75;69;54
75;103;53
75;109;54
75;111;58
75;5;37
75;9;32
75;24;41
75;29;36
75;36;37
75;58;41
75;63;38
75;80;33
75;6;10
75;32;7
75;45;10
75;55;13
75;60;7
75;73;12
75;112;14
75;40;19
75;65;20
75;93;24
75;8;41
75;21;41
75;22;39
75;30;37
75;35;33
75;41;37
75;57;43
75;119;43
75;66;28
75;70;29
75;72;27
75;124;27
75;86;47
75;117;47
75;13;16
75;19;7
75;50;14
75;76;11
75;83;15
75;92;13
75;95;22
75;14;31
75;53;29
75;61;34
75;106;36
75;108;35
75;16;17
75;62;22
75;17;47
75;28;53
75;42;45
75;59;45
75;89;41
75;90;49
75;98;50
75;113;46
75;104;45
75;20;7
75;75;0
75;85;8
75;125;32
75;87;39
75;102;39
75;25;32
75;33;37
75;38;39
75;39;34
75;88;29
75;91;30
75;121;31
75;126;13
75;52;36
75;94;35
75;122;36
75;31;39
75;54;43
75;47;45
75;51;38
75;34;41
75;123;28
75;44;23
75;82;24
75;116;20
75;105;43
75;99;15
75;84;43
75;110;43
85;0;21
85;7;18
85;11;23
85;26;18
85;48;17
85;77;25
85;79;22
85;97;21
85;101;20
85;120;19
85;1;27
85;27;31
85;46;29
85;67;28
85;81;33
85;118;31
85;2;23
85;23;28
85;37;25
85;49;28
85;74;27
85;114;26
85;3;36
85;12;37
85;15;41
85;56;41
85;68;43
85;71;33
85;78;31
85;96;33
85;100;33
85;107;41
85;115;40
85;4;55
85;10;54
85;18;55
85;43;50
85;64;53
85;69;55
85;103;54
85;109;57
85;111;58
85;5;40
85;9;35
85;24;44
85;29;36
85;36;40
85;58;44
85;63;41
85;80;36
85;6;14
85;32;10
85;45;14
85;55;18
85;60;12
85;73;16
85;112;17
85;40;13
85;65;15
85;93;18
85;8;35
85;21;35
85;22;33
85;30;32
85;35;27
85;41;32
85;57;38
85;119;37
85;66;31
85;70;32
85;72;30
85;124;30
85;86;50
85;117;50
85;13;10
85;19;4
85;50;9
85;76;5
85;83;9
85;92;7
85;95;16
85;14;34
85;53;32
85;61;37
85;106;39
85;108;38
85;16;22
85;62;25
85;17;47
85;28;53
85;42;45
85;59;45
85;89;41
85;90;49
85;98;50
85;113;46
85;104;48
85;20;3
85;75;8
85;85;0
85;125;26
85;87;42
85;102;42
85;25;27
85;33;32
85;38;34
85;39;29
85;88;24
85;91;24
85;121;26
85;126;12
85;52;36
85;94;35
85;122;36
85;31;35
85;54;38
85;47;41
85;51;37
85;34;46
85;123;22
85;44;17
85;82;18
85;116;15
85;105;46
85;99;19
85;84;47
85;110;46
125;0;16
125;7;13
125;11;19
125;26;15
125;48;21
125;77;20
125;79;21
125;97;21
125;101;11
125;120;13
125;1;20
125;27;24
125;46;15
125;67;21
125;81;26
125;118;19
125;2;24
125;23;29
125;37;25
125;49;29
125;74;28
125;114;30
125;3;40
125;12;41
125;15;45
125;56;45
125;68;47
125;71;37
125;78;35
125;96;37
125;100;37
125;107;45
125;115;41
125;4;36
125;10;41
125;18;38
125;43;31
125;64;34
125;69;36
125;103;35
125;109;38
125;111;39
125;5;35
125;9;32
125;24;39
125;29;29
125;36;35
125;58;35
125;63;36
125;80;31
125;6;28
125;32;27
125;45;28
125;55;30
125;60;28
125;73;23
125;112;34
125;40;13
125;65;12
125;93;11
125;8;9
125;21;10
125;22;7
125;30;12
125;35;5
125;41;12
125;57;14
125;119;12
125;66;32
125;70;33
125;72;31
125;124;31
125;86;45
125;117;45
125;13;17
125;19;28
125;50;18
125;76;22
125;83;19
125;92;19
125;95;11
125;14;35
125;53;33
125;61;38
125;106;40
125;108;39
125;16;34
125;62;41
125;17;28
125;28;34
125;42;26
125;59;26
125;89;22
125;90;30
125;98;31
125;113;27
125;104;31
125;20;25
125;75;32
125;85;26
125;125;0
125;87;43
125;102;43
125;25;7
125;33;12
125;38;14
125;39;10
125;88;5
125;91;2
125;121;5
125;126;21
125;52;19
125;94;28
125;122;24
125;31;16
125;54;18
125;47;21
125;51;18
125;34;50
125;123;5
125;44;10
125;82;8
125;116;12
125;105;33
125;99;24
125;84;48
125;110;47
87;0;27
87;7;31
87;11;25
87;26;30
87;48;25
87;77;27
87;79;22
87;97;23
87;101;32
87;120;32
87;1;25
87;27;21
87;46;30
87;67;24
87;81;19
87;118;26
87;2;19
87;23;14
87;37;18
87;49;16
87;74;17
87;114;20
87;3;13
87;12;15
87;15;17
87;56;12
87;68;10
87;71;16
87;78;16
87;96;16
87;100;14
87;107;17
87;115;7
87;4;22
87;10;16
87;18;19
87;43;25
87;64;28
87;69;21
87;103;24
87;109;19
87;111;29
87;5;10
87;9;15
87;24;6
87;29;16
87;36;10
87;58;16
87;63;14
87;80;14
87;6;32
87;32;34
87;45;32
87;55;28
87;60;32
87;73;27
87;112;31
87;40;36
87;65;36
87;93;34
87;8;45
87;21;49
87;22;44
87;30;37
87;35;48
87;41;41
87;57;43
87;119;49
87;66;13
87;70;15
87;72;14
87;124;15
87;86;12
87;117;12
87;13;40
87;19;44
87;50;37
87;76;38
87;83;37
87;92;35
87;95;42
87;14;9
87;53;10
87;61;5
87;106;4
87;108;5
87;16;24
87;62;31
87;17;29
87;28;29
87;42;26
87;59;25
87;89;29
87;90;27
87;98;28
87;113;28
87;104;20
87;20;41
87;75;39
87;85;42
87;125;43
87;87;0
87;102;3
87;25;39
87;33;36
87;38;32
87;39;35
87;88;38
87;91;42
87;121;40
87;126;30
87;52;27
87;94;19
87;122;22
87;31;30
87;54;35
87;47;36
87;51;29
87;34;14
87;123;47
87;44;37
87;82;38
87;116;36
87;105;19
87;99;28
87;84;5
87;110;4
102;0;27
102;7;31
102;11;25
102;26;30
102;48;25
102;77;26
102;79;22
102;97;23
102;101;32
102;120;32
102;1;23
102;27;19
102;46;28
102;67;22
102;81;17
102;118;24
102;2;19
102;23;14
102;37;18
102;49;16
102;74;17
102;114;20
102;3;14
102;12;16
102;15;19
102;56;15
102;68;13
102;71;16
102;78;16
102;96;16
102;100;14
102;107;19
102;115;8
102;4;20
102;10;14
102;18;17
102;43;23
102;64;26
102;69;19
102;103;22
102;109;17
102;111;27
102;5;8
102;9;13
102;24;4
102;29;14
102;36;8
102;58;14
102;63;12
102;80;12
102;6;32
102;32;34
102;45;32
102;55;28
102;60;32
102;73;27
102;112;31
102;40;36
102;65;36
102;93;34
102;8;43
102;21;47
102;22;42
102;30;35
102;35;48
102;41;39
102;57;41
102;119;47
102;66;13
102;70;15
102;72;14
102;124;15
102;86;10
102;117;10
102;13;40
102;19;44
102;50;37
102;76;38
102;83;37
102;92;35
102;95;42
102;14;9
102;53;10
102;61;5
102;106;5
102;108;5
102;16;24
102;62;31
102;17;27
102;28;27
102;42;24
102;59;23
102;89;27
102;90;25
102;98;26
102;113;26
102;104;18
102;20;41
102;75;39
102;85;42
102;125;43
102;87;3
102;102;0
102;25;37
102;33;34
102;38;30
102;39;33
102;88;38
102;91;42
102;121;40
102;126;30
102;52;25
102;94;17
102;122;20
102;31;28
102;54;33
102;47;34
102;51;27
102;34;17
102;123;47
102;44;37
102;82;38
102;116;36
102;105;17
102;99;28
102;84;8
102;110;7
25;0;14
25;7;11
25;11;15
25;26;13
25;48;19
25;77;17
25;79;19
25;97;19
25;101;9
25;120;11
25;1;14
25;27;18
25;46;9
25;67;15
25;81;20
25;118;13
25;2;21
25;23;26
25;37;23
25;49;26
25;74;25
25;114;27
25;3;37
25;12;38
25;15;42
25;56;42
25;68;44
25;71;34
25;78;32
25;96;34
25;100;34
25;107;42
25;115;38
25;4;30
25;10;35
25;18;32
25;43;25
25;64;28
25;69;30
25;103;29
25;109;32
25;111;33
25;5;29
25;9;26
25;24;33
25;29;23
25;36;29
25;58;29
25;63;30
25;80;25
25;6;26
25;32;25
25;45;26
25;55;28
25;60;26
25;73;21
25;112;32
25;40;14
25;65;13
25;93;9
25;8;10
25;21;14
25;22;10
25;30;5
25;35;11
25;41;5
25;57;11
25;119;15
25;66;29
25;70;30
25;72;28
25;124;28
25;86;39
25;117;39
25;13;20
25;19;30
25;50;19
25;76;23
25;83;20
25;92;20
25;95;14
25;14;32
25;53;30
25;61;35
25;106;37
25;108;36
25;16;31
25;62;38
25;17;22
25;28;28
25;42;20
25;59;20
25;89;16
25;90;24
25;98;25
25;113;21
25;104;25
25;20;26
25;75;32
25;85;27
25;125;7
25;87;39
25;102;37
25;25;0
25;33;5
25;38;7
25;39;4
25;88;3
25;91;5
25;121;5
25;126;19
25;52;12
25;94;21
25;122;17
25;31;10
25;54;11
25;47;14
25;51;11
25;34;47
25;123;10
25;44;11
25;82;9
25;116;13
25;105;27
25;99;22
25;84;44
25;110;43
33;0;18
33;7;16
33;11;15
33;26;18
33;48;24
33;77;17
33;79;19
33;97;20
33;101;14
33;120;16
33;1;14
33;27;16
33;46;9
33;67;15
33;81;19
33;118;13
33;2;21
33;23;26
33;37;23
33;49;26
33;74;25
33;114;27
33;3;37
33;12;38
33;15;42
33;56;42
33;68;44
33;71;34
33;78;32
33;96;34
33;100;34
33;107;42
33;115;38
33;4;26
33;10;31
33;18;28
33;43;21
33;64;24
33;69;26
33;103;25
33;109;28
33;111;29
33;5;26
33;9;24
33;24;30
33;29;20
33;36;26
33;58;25
33;63;28
33;80;23
33;6;31
33;32;30
33;45;31
33;55;33
33;60;31
33;73;26
33;112;37
33;40;19
33;65;18
33;93;14
33;8;10
33;21;14
33;22;9
33;30;2
33;35;16
33;41;5
33;57;8
33;119;14
33;66;28
33;70;28
33;72;28
33;124;28
33;86;35
33;117;35
33;13;25
33;19;35
33;50;24
33;76;28
33;83;25
33;92;25
33;95;19
33;14;32
33;53;30
33;61;35
33;106;37
33;108;36
33;16;31
33;62;38
33;17;18
33;28;24
33;42;16
33;59;16
33;89;12
33;90;20
33;98;21
33;113;17
33;104;21
33;20;31
33;75;37
33;85;32
33;125;12
33;87;36
33;102;34
33;25;5
33;33;0
33;38;4
33;39;4
33;88;8
33;91;10
33;121;10
33;126;24
33;52;9
33;94;18
33;122;14
33;31;6
33;54;6
33;47;9
33;51;8
33;34;47
33;123;15
33;44;16
33;82;14
33;116;18
33;105;23
33;99;27
33;84;41
33;110;40
38;0;19
38;7;18
38;11;16
38;26;20
38;48;25
38;77;17
38;79;20
38;97;21
38;101;16
38;120;18
38;1;14
38;27;12
38;46;10
38;67;14
38;81;15
38;118;10
38;2;22
38;23;27
38;37;24
38;49;27
38;74;26
38;114;28
38;3;38
38;12;38
38;15;43
38;56;42
38;68;42
38;71;35
38;78;33
38;96;35
38;100;33
38;107;43
38;115;35
38;4;23
38;10;28
38;18;25
38;43;18
38;64;21
38;69;23
38;103;22
38;109;25
38;111;26
38;5;22
38;9;20
38;24;26
38;29;16
38;36;22
38;58;22
38;63;24
38;80;19
38;6;32
38;32;32
38;45;32
38;55;34
38;60;32
38;73;27
38;112;38
38;40;21
38;65;20
38;93;16
38;8;13
38;21;17
38;22;12
38;30;5
38;35;18
38;41;9
38;57;11
38;119;17
38;66;24
38;70;24
38;72;25
38;124;25
38;86;32
38;117;32
38;13;27
38;19;37
38;50;26
38;76;30
38;83;27
38;92;27
38;95;21
38;14;28
38;53;27
38;61;32
38;106;33
38;108;32
38;16;32
38;62;39
38;17;15
38;28;21
38;42;13
38;59;13
38;89;9
38;90;17
38;98;18
38;113;14
38;104;18
38;20;33
38;75;39
38;85;34
38;125;14
38;87;32
38;102;30
38;25;7
38;33;4
38;38;0
38;39;5
38;88;10
38;91;12
38;121;12
38;126;26
38;52;5
38;94;14
38;122;10
38;31;3
38;54;5
38;47;7
38;51;4
38;34;46
38;123;17
38;44;18
38;82;16
38;116;20
38;105;20
38;99;28
38;84;37
38;110;36
39;0;14
39;7;13
39;11;11
39;26;15
39;48;20
39;77;13
39;79;15
39;97;16
39;101;11
39;120;13
39;1;10
39;27;14
39;46;5
39;67;11
39;81;16
39;118;9
39;2;17
39;23;22
39;37;19
39;49;22
39;74;21
39;114;23
39;3;33
39;12;34
39;15;38
39;56;38
39;68;40
39;71;30
39;78;28
39;96;30
39;100;30
39;107;38
39;115;34
39;4;26
39;10;31
39;18;28
39;43;21
39;64;24
39;69;26
39;103;25
39;109;28
39;111;29
39;5;25
39;9;22
39;24;29
39;29;19
39;36;25
39;58;25
39;63;26
39;80;21
39;6;27
39;32;27
39;45;27
39;55;29
39;60;27
39;73;22
39;112;33
39;40;16
39;65;15
39;93;11
39;8;13
39;21;17
39;22;12
39;30;5
39;35;15
39;41;9
39;57;11
39;119;17
39;66;25
39;70;26
39;72;24
39;124;24
39;86;35
39;117;35
39;13;22
39;19;32
39;50;21
39;76;25
39;83;22
39;92;22
39;95;16
39;14;28
39;53;26
39;61;31
39;106;33
39;108;32
39;16;27
39;62;34
39;17;18
39;28;24
39;42;16
39;59;16
39;89;12
39;90;20
39;98;21
39;113;17
39;104;21
39;20;28
39;75;34
39;85;29
39;125;10
39;87;35
39;102;33
39;25;4
39;33;4
39;38;5
39;39;0
39;88;5
39;91;9
39;121;7
39;126;21
39;52;9
39;94;18
39;122;14
39;31;6
39;54;10
39;47;12
39;51;8
39;34;43
39;123;14
39;44;13
39;82;11
39;116;15
39;105;23
39;99;23
39;84;40
39;110;39
88;0;11
88;7;8
88;11;14
88;26;10
88;48;16
88;77;15
88;79;16
88;97;16
88;101;6
88;120;8
88;1;15
88;27;19
88;46;10
88;67;16
88;81;21
88;118;14
88;2;19
88;23;24
88;37;20
88;49;24
88;74;23
88;114;25
88;3;35
88;12;36
88;15;40
88;56;40
88;68;42
88;71;32
88;78;30
88;96;32
88;100;32
88;107;40
88;115;36
88;4;31
88;10;36
88;18;33
88;43;26
88;64;29
88;69;31
88;103;30
88;109;33
88;111;34
88;5;30
88;9;27
88;24;34
88;29;24
88;36;30
88;58;30
88;63;31
88;80;26
88;6;23
88;32;22
88;45;23
88;55;25
88;60;23
88;73;18
88;112;29
88;40;11
88;65;10
88;93;6
88;8;13
88;21;15
88;22;12
88;30;8
88;35;10
88;41;8
88;57;14
88;119;17
88;66;27
88;70;28
88;72;26
88;124;26
88;86;40
88;117;40
88;13;17
88;19;27
88;50;16
88;76;20
88;83;17
88;92;17
88;95;11
88;14;30
88;53;28
88;61;33
88;106;35
88;108;34
88;16;29
88;62;36
88;17;23
88;28;29
88;42;21
88;59;21
88;89;17
88;90;25
88;98;26
88;113;22
88;104;26
88;20;23
88;75;29
88;85;24
88;125;5
88;87;38
88;102;38
88;25;3
88;33;8
88;38;10
88;39;5
88;88;0
88;91;4
88;121;2
88;126;16
88;52;14
88;94;23
88;122;19
88;31;11
88;54;14
88;47;17
88;51;13
88;34;45
88;123;9
88;44;8
88;82;6
88;116;10
88;105;28
88;99;19
88;84;43
88;110;42
91;0;15
91;7;12
91;11;18
91;26;14
91;48;20
91;77;19
91;79;20
91;97;20
91;101;10
91;120;12
91;1;19
91;27;23
91;46;14
91;67;20
91;81;25
91;118;18
91;2;23
91;23;28
91;37;24
91;49;28
91;74;27
91;114;29
91;3;39
91;12;40
91;15;44
91;56;44
91;68;46
91;71;36
91;78;34
91;96;36
91;100;36
91;107;44
91;115;40
91;4;35
91;10;40
91;18;37
91;43;30
91;64;33
91;69;35
91;103;34
91;109;37
91;111;38
91;5;34
91;9;31
91;24;38
91;29;28
91;36;34
91;58;34
91;63;35
91;80;30
91;6;27
91;32;26
91;45;27
91;55;29
91;60;27
91;73;22
91;112;33
91;40;11
91;65;10
91;93;10
91;8;11
91;21;12
91;22;9
91;30;10
91;35;6
91;41;10
91;57;16
91;119;14
91;66;31
91;70;32
91;72;30
91;124;30
91;86;44
91;117;44
91;13;17
91;19;27
91;50;16
91;76;20
91;83;17
91;92;17
91;95;11
91;14;34
91;53;32
91;61;37
91;106;39
91;108;38
91;16;33
91;62;40
91;17;27
91;28;33
91;42;25
91;59;25
91;89;21
91;90;29
91;98;30
91;113;26
91;104;30
91;20;23
91;75;30
91;85;24
91;125;2
91;87;42
91;102;42
91;25;5
91;33;10
91;38;12
91;39;9
91;88;4
91;91;0
91;121;4
91;126;20
91;52;17
91;94;26
91;122;22
91;31;15
91;54;16
91;47;19
91;51;16
91;34;49
91;123;5
91;44;8
91;82;6
91;116;10
91;105;32
91;99;23
91;84;47
91;110;46
121;0;13
121;7;10
121;11;16
121;26;12
121;48;18
121;77;17
121;79;18
121;97;18
121;101;8
121;120;10
121;1;17
121;27;21
121;46;12
121;67;18
121;81;23
121;118;16
121;2;21
121;23;26
121;37;22
121;49;26
121;74;25
121;114;27
121;3;37
121;12;38
121;15;42
121;56;42
121;68;44
121;71;34
121;78;32
121;96;34
121;100;34
121;107;42
121;115;38
121;4;33
121;10;38
121;18;35
121;43;28
121;64;31
121;69;33
121;103;32
121;109;35
121;111;36
121;5;32
121;9;29
121;24;36
121;29;26
121;36;32
121;58;32
121;63;33
121;80;28
121;6;25
121;32;24
121;45;25
121;55;27
121;60;25
121;73;20
121;112;31
121;40;13
121;65;12
121;93;8
121;8;14
121;21;15
121;22;12
121;30;10
121;35;10
121;41;10
121;57;16
121;119;17
121;66;29
121;70;30
121;72;28
121;124;28
121;86;42
121;117;42
121;13;19
121;19;29
121;50;18
121;76;22
121;83;19
121;92;19
121;95;13
121;14;32
121;53;30
121;61;35
121;106;37
121;108;36
121;16;31
121;62;38
121;17;25
121;28;31
121;42;23
121;59;23
121;89;19
121;90;27
121;98;28
121;113;24
121;104;28
121;20;25
121;75;31
121;85;26
121;125;5
121;87;40
121;102;40
121;25;5
121;33;10
121;38;12
121;39;7
121;88;2
121;91;4
121;121;0
121;126;18
121;52;16
121;94;25
121;122;21
121;31;13
121;54;16
121;47;19
121;51;15
121;34;47
121;123;9
121;44;10
121;82;8
121;116;12
121;105;30
121;99;21
121;84;45
121;110;44
126;0;9
126;7;9
126;11;11
126;26;6
126;48;5
126;77;13
126;79;10
126;97;9
126;101;10
126;120;10
126;1;15
126;27;19
126;46;17
126;67;16
126;81;21
